name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;54;0;54;3081;834;3081;857;0
header;35;147;35;181;1627;181;1627;147
B;641;207;641;233;655;233;655;207
A;815;207;815;234;835;234;835;207
A;134;208;134;233;150;233;150;208
A;701;217;701;231;709;231;709;217
B;665;439;665;455;674;455;674;439
B;623;476;623;502;639;502;639;476
A;723;787;723;787;723;787;723;787
B;812;872;812;901;834;901;834;872
B;93;986;93;1002;101;1002;101;986
A;744;1079;744;1094;752;1094;752;1079
D;553;1305;553;1321;562;1321;562;1305
A;237;1440;237;1456;247;1456;247;1440
B;586;1441;586;1457;595;1457;595;1441
C;807;1550;807;1579;828;1579;828;1550
B;321;1577;321;1596;330;1596;330;1577
A;701;1626;701;1642;710;1642;710;1626
B;464;1668;464;1687;478;1687;478;1668
A;122;1751;122;1777;129;1777;129;1751
D;451;1945;451;1961;460;1961;460;1945
B;706;2037;706;2053;716;2053;716;2037
A;816;2126;816;2126;819;2126;819;2126
D;807;2218;807;2246;829;2246;829;2218
A;674;2677;674;2693;684;2693;684;2677
A;337;2723;337;2739;346;2739;346;2723
B;68;2857;68;2872;86;2872;86;2857
C;236;2862;236;2889;259;2889;259;2862
B;298;2863;298;2879;319;2879;319;2863
A;353;2925;353;2932;360;2932;360;2925
