name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1035;0;1058;3073;1110;3073;1087;0
header;244;103;244;142;1871;142;1871;103
A;1053;175;1053;202;1075;202;1075;175
A;1082;516;1082;516;1082;516;1082;516
B;1056;866;1056;892;1076;892;1076;866
A;1080;1006;1080;1008;1084;1008;1084;1006
A;1080;1149;1080;1152;1082;1152;1082;1149
A;1084;1236;1084;1238;1086;1238;1086;1236
C;1059;1542;1059;1570;1080;1570;1080;1542
A;1079;1787;1079;1788;1080;1788;1080;1787
A;1080;2015;1080;2018;1083;2018;1083;2015
A;1078;2113;1078;2116;1081;2116;1081;2113
D;1070;2231;1070;2257;1091;2257;1091;2231
A;1079;2293;1079;2300;1082;2300;1082;2293
A;1095;2343;1095;2348;1097;2348;1097;2343
A;1079;2389;1079;2390;1081;2390;1081;2389
A;1081;2692;1081;2701;1097;2701;1097;2692
A;1079;2718;1079;2721;1080;2721;1080;2718
A;1063;2831;1063;2833;1064;2833;1064;2831
