name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;220;0;81;3083;921;3083;874;0
header;42;133;42;171;1673;171;1673;133
A;852;201;852;228;873;228;873;201
D;377;518;377;544;402;544;402;518
B;491;849;491;864;500;864;500;849
B;854;876;854;903;876;903;876;876
B;490;1312;490;1328;499;1328;499;1312
B;498;1404;498;1421;508;1421;508;1404
B;220;1451;220;1474;239;1474;239;1451
A;441;1496;441;1512;449;1512;449;1496
C;859;1555;859;1583;879;1583;879;1555
A;255;1737;255;1745;263;1745;263;1737
A;276;1738;276;1745;283;1745;283;1738
A;297;1738;297;1744;303;1744;303;1738
D;749;1864;749;1880;758;1880;758;1864
B;454;1999;454;2018;469;2018;469;1999
B;183;2001;183;2025;201;2025;201;2001
A;131;2048;131;2067;140;2067;140;2048
B;130;2095;130;2113;157;2113;157;2095
B;493;2185;493;2204;507;2204;507;2185
B;241;2186;241;2206;256;2206;256;2186
D;872;2248;872;2274;892;2274;892;2248
B;845;2506;845;2523;855;2523;855;2506
B;823;2819;823;2846;839;2846;839;2819
A;287;2833;287;2849;295;2849;295;2833
